codeFleet,depot_id,hours_service,model_code,line_code,manufacturer,overhaulLast,id_unit,year_commission,region_install,serial_number,ownerOperator,duty_class
FE,50,6923.80000,APU-15,L2,Teixeira,02 May 2019,1701,2023,Zerbst,BC-1473-86943,Schenk GmbH,normal
FA,57,7513.40000,XC-7,L4,"Becker, Sanchez and Crawford",21 Feb 2018,1702,2022,Gifhorn,NT-9007-84898,Silva,2
FE,69,14736.40000,XC-7,L6,Teixeira,21 Sep 2020,1703,2020,Fiães,CB-5622-64105,Trevino-Turner,N
FB,98,4569.30000,XC-7,L2,Heinrich,2022-08-11,1704,2023,Caldas da Rainha,KT-8845-69389,Christoph GmbH,light
FA,12,6385.20000,XC-7,L4,Silva,2023/01/30,1705,2023,Leeberg,XH-2235-91214,Pinto Gaspar S.A.,L
FE,31,20239.60000,APU-12,L5,Ribeiro,2023/09/12,1706,2019,Oranienburg,ON-3803-57335,Hofmann Bender GmbH,N
FE,34,21007.40000,APU-20,L2,Faria,26 Feb 2024,1707,2018,Naila,EU-4007-84611,Walker Ltd,light
FC,102,,APU-20,L4,Walker Ltd,"12/03/2018, 00:00:00",1708,2024,Port Alanside,UE-3895-33521,Rädel Löwer AG,3
FC,31,20414.20000,APU-15,L5,Schenk GmbH,"09/25/2017, 00:00:00",1709,2019,Naila,NI-8181-35308,"Henson, Walker and Pruitt",L
FC,59,8401.60000,XC-7,L6,"Rivers, Welch and Hood",2015/08/20,1710,2022,Naila,KV-1356-66468,Rogner KG, med 
FD,25,16630.00000,APU-12,L4,Gutknecht Stiftung & Co. KG,14 Oct 2020,1711,2020,Kusel,PE-9889-62983,Trapp Langern OHG mbH,L
FD,90,14027.60000,XC-7,L3,Johnson-Garrett,"11/09/2018, 00:00:00",1712,2020,Angermünde,RJ-0431-05238,Allen-Ferguson,3
FB,28,5732.90000,XC-7,L1,Huhn KGaA,"02/17/2020, 00:00:00",1713,2023,Zerbst,TY-6024-75213,Roy and Sons,1
FD,25,15828.40000,APU-15,L4,Walker Ltd,11 Jul 2022,1714,2020,Barbarachester,QM-6571-56150,Pinho Lopes Lda.,1
FA,1,12520.30000,APU-12,L5,Allen-Ferguson,2023-05-26,1715,2021,Caldas da Rainha,UU-2840-47416,Kraushaar GbR,med
FA,69,6578.10000,APU-20,L5,"Gibbs, Scott and Moore","10/04/2021, 00:00:00",1716,2023,Guimarães,DL-2283-20670,Leal Freitas S/A,med
FD,71,37066.50000,XC-7,L1,Mitschke,2017/01/07,1717,2014,Biedenkopf,NL-6824-16626,James PLC,2
FE,53,10325.50000,XC-7,L5,Gutknecht Stiftung & Co. KG,2023/06/06,1718,2022,Genthin,VR-5850-10794,Johnson-Garrett,normal
FD,113,15022.10000,XC-7,L2,Hofmann Bender GmbH,16 Apr 2022,1719,2020,Zerbst,AT-2431-82687,Christoph GmbH,H
FE,108,13339.40000,APU-20,L4,Mitschke,2020/12/27,1720,2021,South Sabrina,LX-1544-27271,Amorim,H
FC,75,10018.30000,APU-12,L3,Stroh,19 Nov 2024,1721,2022,São Salvador de Lordelo,JW-7413-76323,Roy and Sons,med
FE,38,7829.40000,APU-20,L6,Hofmann Bender GmbH,04 Feb 2022,1722,2022,Horta,AU-1021-16041,"Carter, Kim and Allen",normal
FB,98,38811.60000,XC-7,L5,Huhn KGaA,01 Sep 2016,1723,2013,Biedenkopf,BN-7992-08758,Pinho Lopes Lda.,1
FA,109,39516.50000,APU-15,L1,Mitschke,2018/08/02,1724,2013,Leeberg,YT-7705-78097,Amorim,1
FD,45,17207.20000,APU-15,L3,Leal Freitas S/A,"07/24/2019, 00:00:00",1725,2020,Horta,JW-0834-32581,Silva,2
FE,93,14276.50000,APU-15,L5,Allen-Ferguson,11 Apr 2015,1726,2020,Youngfort,WQ-8589-39044,Reinhardt,heavy
FA,54,3355.00000,APU-20,L4,Rogner KG,2019/02/13,1727,2024,Ochsenfurt,KR-7249-06359,Mitschke,N
FE,0,6982.50000,XC-7,L2,"Rivers, Welch and Hood",2019-03-17,1728,2023,Christinehaven,RH-4931-99895,Roy and Sons,L
FC,108,6071.00000,APU-12,L2,Gutknecht Stiftung & Co. KG,24 Mar 2023,1729,2023,Almada,OY-5039-69588,Macedo Faria e Filhos, H 
FA,89,5939.70000,APU-15,L6,Huhn KGaA,"07/08/2022, 00:00:00",1730,2023,Schleiz,RJ-3405-89273,"Rivers, Welch and Hood",3
FC,105,,APU-12,L5,Pinto Gaspar S.A.,2017/05/28,1731,2019,Zerbst,OK-8225-14968,Hofmann Bender GmbH,3
FE,1,25204.80000,APU-12,L4,Amorim,"04/10/2022, 00:00:00",1732,2017,São João da Madeira,PB-4068-61653,Trapp Langern OHG mbH,light
FC,18,21944.90000,APU-15,L2,James PLC,2018/04/24,1733,2018,Schleiz,SO-8631-84107,Trapp Langern OHG mbH,1
FA,60,5304.60000,XC-7,L1,"Carter, Kim and Allen",2015-05-05,1734,2023,Klötze,KT-9841-94464,Trapp Langern OHG mbH,2
FB,42,6898.70000,APU-15,L5,Hofmann Bender GmbH,04 Jun 2015,1735,2023,Póvoa de Santa Iria,ST-6426-09261,Mitschke,2
FD,49,18397.60000,XC-7,L3,Trapp Langern OHG mbH,"06/14/2016, 00:00:00",1736,2019,Gifhorn,DE-3606-40521,"Henson, Walker and Pruitt",2
FA,24,7463.80000,APU-15,L5,Teixeira,29 Jun 2015,1737,2022,Macedo de Cavaleiros,YA-6247-27856,Roy and Sons,L
FB,15,12455.10000,APU-12,L1,Stroh,"06/13/2024, 00:00:00",1738,2021,Nürtingen,NM-7903-76236,"Carter, Kim and Allen",1
FC,52,9397.40000,APU-15,L5,Silva,"12/27/2016, 00:00:00",1739,2022,Zerbst,QX-7055-65625,Mitschke,med
FD,30,18388.30000,APU-20,L3,Faria,"05/09/2023, 00:00:00",1740,2019,Almada,OA-7080-76029,Amorim,light
FD,7,7475.60000,XC-7,L1,Pinto Gaspar S.A.,2022/01/20,1741,2022,Bruchsal,FP-5888-73323,Allen-Ferguson,light
FE,59,16072.50000,APU-15,L3,Mangold GbR,02 Oct 2021,1742,2020,Nürtingen,DE-8270-39457,Zobel,L
FB,34,8985.10000,APU-20,L6,Hövel Jopich KG,2015-12-13,1743,2022,Vila Real,EV-6277-59491,"Barker, Henson and Neal",L
FA,97,16885.50000,XC-7,L1,James PLC,16 Feb 2024,1744,2020,Gomezberg,VA-2701-62177,Allen-Ferguson,heavy
FB,31,16397.60000,APU-20,L5,Amorim,"12/04/2018, 00:00:00",1745,2020,Hensleyville,UB-0385-59953,Hermighausen Weinhold AG & Co. KG,1
FC,90,17816.80000,APU-20,L1,Zobel,25 May 2024,1746,2019,Ochsenfurt,OC-1570-84098,Hövel Jopich KG, heavy 
FA,90,21582.80000,APU-20,L4,Silva,"11/09/2015, 00:00:00",1747,2018,São João da Madeira,AD-6181-41499,Huhn KGaA, heavy 
FB,66,4030.80000,APU-12,L3,Rogner KG,2016-10-26,1748,2023,Macedo de Cavaleiros,NV-8347-73000,Mangold GbR,N
FC,104,20893.40000,APU-20,L5,Pinho Lopes Lda.,2022-12-06,1749,2019,Lake Amy,IJ-6240-87062,"Hernandez, Malone and Smith", L 
FC,115,27957.40000,APU-20,L5,"Gibbs, Scott and Moore",2023/12/19,1750,2017,West Andrewborough,ZD-2522-87020,Allen-Ferguson, med 
FC,33,8200.20000,APU-20,L6,Macedo Faria e Filhos,"07/17/2020, 00:00:00",1751,2022,Chaves,SZ-0385-45380,Rädel Löwer AG,H
FE,1,22652.60000,APU-20,L5,Amorim,2017/08/07,1752,2018,Trancoso,JM-4376-57541,"Carter, Kim and Allen",L
FC,16,6474.70000,XC-7,L3,Walker Ltd,09 Dec 2016,1753,2023,Horta,BH-7167-47514,Huhn KGaA, 1 
FD,81,17582.80000,XC-7,L4,Hövel Jopich KG,"07/19/2024, 00:00:00",1754,2019,Hensleyville,JM-6888-04571,Ribeiro,H
FC,59,22112.20000,APU-12,L6,Roy and Sons,2023/07/24,1755,2018,Horta,HW-1069-11876,Walker Ltd,N
FD,12,22034.30000,APU-15,L4,Pinho Lopes Lda.,2020/08/27,1756,2018,Loulé,XR-2392-60093,Johnson-Garrett,1
FC,97,12863.30000,APU-15,L4,Rädel Löwer AG,"07/10/2024, 00:00:00",1757,2021,Port Alanside,PK-0000-08339,Ribeiro,heavy
FD,74,30245.90000,APU-20,L5,"Moore, Kennedy and Berger",2019-02-26,1758,2016,New Danielshire,QH-7352-79113,"Becker, Sanchez and Crawford",2
FB,2,15157.50000,APU-15,L3,Christoph GmbH,"03/05/2015, 00:00:00",1759,2020,Guimarães,EF-6844-59974,Kraushaar GbR,L
FD,52,9725.90000,APU-20,L6,Faria,2023-01-14,1760,2022,Oranienburg,QS-3281-76580,Gutknecht Stiftung & Co. KG,med
FE,1,8838.40000,APU-12,L1,Stroh,2017/08/15,1761,2022,Barbarachester,ZT-4104-59102,James PLC,1
FE,24,13416.80000,APU-20,L2,"Hernandez, Malone and Smith",2024/01/10,1762,2021,Trancoso,TF-0303-40782,James PLC,med
FC,113,18822.40000,XC-7,L1,Faria,2021/05/15,1763,2019,São João da Madeira,JZ-0030-44162,Allen-Ferguson,H
FC,104,,APU-20,L1,Allen-Ferguson,"05/12/2020, 00:00:00",1764,2021,Barbarachester,ED-7011-61320,Zobel, med 
FB,98,4819.50000,XC-7,L1,Macedo Faria e Filhos,2018/09/01,1765,2023,Moniqueside,OM-9552-53075,"Hernandez, Malone and Smith",H
FC,24,20373.80000,XC-7,L6,Ribeiro,"06/08/2016, 00:00:00",1766,2019,South Renee,QM-5376-23446,Zobel,med
FE,9,30472.90000,APU-12,L6,Trevino-Turner,"10/23/2023, 00:00:00",1767,2016,São João da Madeira,HR-4230-37861,"Barker, Henson and Neal",1
FA,105,26746.20000,XC-7,L3,Trapp Langern OHG mbH,2023/05/25,1768,2017,East Joshuabury,SA-5441-57461,Zobel,1
FB,115,3707.30000,APU-15,L6,Teixeira,06 May 2018,1769,2023,Nordhausen,JD-4735-76128,Rogner KG,heavy
FE,73,5399.50000,APU-12,L1,Hermighausen Weinhold AG & Co. KG,"11/25/2024, 00:00:00",1770,2023,Schleiz,QH-3792-17006,"Barker, Henson and Neal",N
FD,38,15571.10000,XC-7,L1,"Becker, Sanchez and Crawford",17 Feb 2017,1771,2020,Bruchsal,GR-1463-43525,Hofmann Bender GmbH,N
FA,34,12566.00000,APU-15,L1,Trevino-Turner,2016/07/13,1772,2021,Póvoa de Santa Iria,IP-9573-80792,Rädel Löwer AG,L
FD,4,7934.30000,APU-20,L4,"Rivers, Welch and Hood",2024/03/08,1773,2022,Johnfort,DZ-6930-23129,"Gibbs, Scott and Moore", 1 
FB,85,9248.70000,APU-12,L6,Reinhardt,01 Jul 2020,1774,2022,Amarante,PO-9665-46266,Heinrich,3
FE,111,13457.30000,APU-15,L3,Schenk GmbH,2015/11/30,1775,2021,Angermünde,DN-2261-11934,Rogner KG,heavy
FA,13,27739.60000,APU-12,L4,Zobel,2019/05/14,1776,2017,São João da Madeira,BB-4722-14430,Stroh,light
FE,54,6959.30000,APU-12,L4,Rädel Löwer AG,2016-12-15,1777,2023,Gifhorn,ZX-8009-02474,Roy and Sons, normal 
FB,30,15892.60000,APU-12,L6,Mangold GbR,2016/06/17,1778,2020,Cartaxo,NQ-5192-38834,Allen-Ferguson,2
FE,69,9887.50000,XC-7,L4,"Carter, Kim and Allen",30 Nov 2015,1779,2022,Biedenkopf,VZ-6866-82336,Leal Freitas S/A,2
FE,33,26996.30000,APU-15,L3,Faria,08 Sep 2023,1780,2017,Macedo de Cavaleiros,LZ-5015-56422,Hermighausen Weinhold AG & Co. KG,N
FA,109,16665.10000,XC-7,L5,Zobel,21 Apr 2015,1781,2020,Horta,AO-3286-58538,Roy and Sons,3
FA,118,5179.00000,APU-20,L1,"Gibbs, Scott and Moore",2019-09-20,1782,2023,Póvoa de Santa Iria,EP-5991-52745,"Hernandez, Malone and Smith",3
FB,16,9933.20000,XC-7,L6,Huhn KGaA,"12/13/2024, 00:00:00",1783,2022,Youngfort,GM-5446-56737,Teixeira,L
FA,36,34146.50000,XC-7,L2,"Moore, Kennedy and Berger",2021/04/22,1784,2015,Bad Freienwalde,FI-6626-47077,Hövel Jopich KG,light
FB,14,12678.40000,XC-7,L5,Christoph GmbH,19 May 2023,1785,2021,Lourosa,IC-9462-25484,"Moore, Kennedy and Berger",1
FE,79,14674.60000,APU-20,L3,Rädel Löwer AG,"04/29/2020, 00:00:00",1786,2020,Naila,SR-1353-33919,Allen-Ferguson,heavy
FC,85,18883.60000,APU-12,L4,Walker Ltd,19 Jun 2021,1787,2019,Gomezberg,PL-5838-20625,Pinho Lopes Lda.,3
FE,29,9432.50000,APU-12,L6,Huhn KGaA,"04/06/2016, 00:00:00",1788,2022,Lourosa,ZZ-0569-60464,Hövel Jopich KG,1
FB,37,18517.50000,APU-15,L3,Hermighausen Weinhold AG & Co. KG,2018-04-24,1789,2019,Barbarachester,KC-7045-68054,"Rivers, Welch and Hood",light
FB,58,16700.70000,XC-7,L6,Macedo Faria e Filhos,03 Sep 2016,1790,2020,Trancoso,NF-1007-89911,Macedo Faria e Filhos,normal
FA,44,31485.30000,APU-12,L4,Mangold GbR,"04/21/2023, 00:00:00",1791,2016,East Joshuabury,NU-2966-09708,"Henson, Walker and Pruitt",2
FA,116,18237.10000,XC-7,L3,Macedo Faria e Filhos,2021-10-13,1792,2019,Leeberg,QQ-3794-10185,"Rivers, Welch and Hood",H
FA,33,11091.30000,APU-20,L2,Pinto Gaspar S.A.,"10/06/2019, 00:00:00",1793,2021,Johnfort,WJ-4622-96725,Schenk GmbH,2
FD,77,8039.30000,APU-15,L6,"Becker, Sanchez and Crawford","05/12/2020, 00:00:00",1794,2022,Bad Freienwalde,MT-2915-88026,"Barker, Henson and Neal",N
FD,24,28487.10000,APU-15,L5,Johnson-Garrett,2022-05-20,1795,2016,Cartaxo,CY-5360-26847,Leal Freitas S/A,heavy
FB,28,10120.00000,APU-20,L3,Walker Ltd,"11/03/2021, 00:00:00",1796,2022,Sacavém,EI-2017-69320,Allen-Ferguson,1
FB,18,12652.10000,APU-20,L6,Leal Freitas S/A,"12/03/2015, 00:00:00",1797,2021,West Andrewborough,TU-0967-65133,Pinto Gaspar S.A.,1
FA,44,17001.20000,XC-7,L2,Pinto Gaspar S.A.,"01/16/2023, 00:00:00",1798,2020,Almada,QC-8483-05034,"Carter, Kim and Allen",light
FA,43,10510.80000,APU-12,L6,James PLC,2020-12-04,1799,2021,Regen,QC-4983-64775,"Rivers, Welch and Hood",N
FC,37,2839.00000,APU-15,L1,Reinhardt,"12/15/2021, 00:00:00",1800,2024,Bad Freienwalde,GM-1242-71663,Leal Freitas S/A,1
FE,116,18390.40000,APU-15,L6,Heinrich,08 Aug 2017,1801,2019,Caldas da Rainha,FX-9305-82209,"Barker, Henson and Neal",heavy
FE,41,29245.90000,XC-7,L6,"Henson, Walker and Pruitt",19 Mar 2022,1802,2016,Johnfort,IX-2429-13313,Christoph GmbH,med
FA,112,6174.30000,APU-20,L1,"Becker, Sanchez and Crawford",2018/10/05,1803,2023,West Andrewborough,QH-2872-84128,Pinho Lopes Lda.,med
FB,54,6212.40000,APU-12,L4,"Becker, Sanchez and Crawford",2023/11/16,1804,2023,Caldas da Rainha,CY-9884-20213,Macedo Faria e Filhos,normal
FE,68,25305.50000,APU-15,L5,Trevino-Turner,2020-12-02,1805,2017,Almada,SS-8372-89903,Hövel Jopich KG,N
FC,23,8675.00000,XC-7,L6,"Henson, Walker and Pruitt","01/27/2022, 00:00:00",1806,2022,Johnfort,PE-9420-92212,"Rivers, Welch and Hood",heavy
FC,82,12181.30000,APU-15,L4,Johnson-Garrett,2020-11-01,1807,2021,São João da Madeira,IV-9681-28147,Christoph GmbH,3
FD,27,11896.60000,APU-20,L4,Silva,2020/06/02,1808,2021,Macedo de Cavaleiros,HK-8218-25344,Leal Freitas S/A, 1 
FC,21,8855.10000,APU-15,L2,Rogner KG,03 Jul 2024,1809,2022,Gomezberg,GJ-6810-47550,Huhn KGaA, L 
FE,42,15318.90000,APU-12,L6,Hövel Jopich KG,"04/22/2018, 00:00:00",1810,2020,Vila Real,OA-2014-29314,Teixeira, med 
FA,21,7356.90000,XC-7,L4,Allen-Ferguson,2022/08/25,1811,2022,Oranienburg,TD-0881-79875,Amorim,light
FA,14,37116.10000,APU-12,L3,Christoph GmbH,"04/28/2017, 00:00:00",1812,2014,Regen,HW-7733-83125,Roy and Sons,heavy
FC,60,16433.50000,APU-15,L4,Trapp Langern OHG mbH,12 Mar 2021,1813,2020,Sacavém,IU-6271-41280,Trevino-Turner,normal
FD,75,,APU-12,L1,Rogner KG,18 Jun 2015,1814,2019,Naila,XE-4691-09903,"Henson, Walker and Pruitt",med
FA,8,15592.90000,APU-20,L2,"Gibbs, Scott and Moore",2022-04-06,1815,2020,Póvoa de Santa Iria,LF-7500-46841,Christoph GmbH,N
FD,17,21646.50000,APU-20,L2,Teixeira,2023-09-01,1816,2018,Sacavém,BY-6624-70284,Pinto Gaspar S.A.,light
FC,27,2880.10000,XC-7,L5,Kraushaar GbR,2016/06/29,1817,2024,Trancoso,EW-2896-04602,Rogner KG,L
FB,3,3433.30000,APU-20,L2,Stroh,2018/03/24,1818,2024,Guimarães,YJ-8505-28446,Rogner KG,N
FC,90,25922.40000,APU-15,L4,Stroh,2019/11/17,1819,2017,West Andrewborough,ED-0390-82073,Christoph GmbH,normal
FC,27,11504.30000,APU-12,L5,Allen-Ferguson,2022/05/11,1820,2021,Trancoso,AS-4459-11764,Mitschke,L
FA,29,,APU-12,L6,Schenk GmbH,"03/15/2015, 00:00:00",1821,2022,Oranienburg,NU-1570-11216,Pinho Lopes Lda.,light
FE,52,15294.40000,XC-7,L5,"Rivers, Welch and Hood",2020-03-23,1822,2020,West Nicolechester,OZ-9888-81948,Christoph GmbH,light
FE,104,4174.10000,XC-7,L2,Teixeira,02 Dec 2022,1823,2023,West Andrewborough,UB-1674-63483,Johnson-Garrett,H
FD,57,,APU-15,L6,Pinto Gaspar S.A.,12 Feb 2019,1824,2019,Barbarachester,HH-0309-23318,James PLC, med 
FD,89,10398.90000,APU-20,L5,Trapp Langern OHG mbH,04 Jun 2021,1825,2022,São João da Madeira,PC-5672-85104,Rädel Löwer AG,heavy
FC,53,25205.10000,APU-20,L6,Trevino-Turner,2018/10/04,1826,2017,West Nicolechester,KA-9106-17757,"Becker, Sanchez and Crawford",med
FC,13,21063.30000,APU-20,L3,Christoph GmbH,2018/04/18,1827,2018,Youngfort,IW-1276-20701,Zobel,normal
FA,111,14296.00000,APU-12,L3,Huhn KGaA,01 Apr 2020,1828,2020,West Andrewborough,CV-0139-57687,Teixeira,3
FE,47,7698.80000,APU-12,L3,Faria,09 Apr 2018,1829,2022,Barbarachester,AV-5020-74633,Reinhardt,2
FD,33,7216.90000,APU-20,L5,Christoph GmbH,"10/31/2023, 00:00:00",1830,2022,Leeberg,KS-6405-78407,Leal Freitas S/A,1
FC,8,5025.50000,XC-7,L4,Kraushaar GbR,2016/02/03,1831,2023,Torres Vedras,BY-0368-01617,"Becker, Sanchez and Crawford",3
FA,29,35207.70000,APU-20,L6,Reinhardt,2021/08/21,1832,2014,Schleiz,HO-0446-27701,Trapp Langern OHG mbH,L
FB,98,9169.00000,XC-7,L1,Roy and Sons,"07/11/2022, 00:00:00",1833,2022,Fiães,CB-4643-04180,Walker Ltd,H
FA,116,9744.40000,APU-15,L2,Trevino-Turner,2017/10/31,1834,2022,Angermünde,LT-2226-89046,Hermighausen Weinhold AG & Co. KG,H
FE,67,,XC-7,L1,Mangold GbR,"03/25/2022, 00:00:00",1835,2022,Regen,AG-2847-64844,Hermighausen Weinhold AG & Co. KG,normal
FD,111,13726.90000,APU-20,L5,Schenk GmbH,24 Jan 2015,1836,2021,Chaves,BZ-9917-97542,Allen-Ferguson, H 
FE,55,12274.40000,XC-7,L2,Leal Freitas S/A,2018/10/01,1837,2021,Cartaxo,QH-5064-43085,Mitschke,normal
FE,106,5917.70000,APU-12,L3,Trapp Langern OHG mbH,18 May 2021,1838,2023,Nürtingen,CO-6882-87412,"Moore, Kennedy and Berger", heavy 
FD,29,7322.80000,APU-20,L2,Zobel,2020/01/20,1839,2022,Macedo de Cavaleiros,YG-8674-15874,Ribeiro,1
FC,89,20719.40000,APU-15,L6,"Becker, Sanchez and Crawford","02/08/2022, 00:00:00",1840,2019,Leeberg,VE-5782-09195,Johnson-Garrett,H
FC,36,11135.50000,APU-20,L2,Mitschke,29 Aug 2015,1841,2021,Quarteira,UZ-9008-08718,Mangold GbR,light
FA,58,16150.40000,APU-20,L2,Hövel Jopich KG,"08/25/2023, 00:00:00",1842,2020,West Andrewborough,OV-2105-37640,Mitschke, normal 
FE,47,20798.30000,APU-20,L2,Hermighausen Weinhold AG & Co. KG,"04/12/2023, 00:00:00",1843,2019,São Salvador de Lordelo,QM-6170-38303,"Henson, Walker and Pruitt",2
FA,1,14329.10000,APU-15,L3,Ribeiro,"08/03/2020, 00:00:00",1844,2020,Ebersberg,CA-9871-29823,Rädel Löwer AG,L
FA,53,22850.30000,APU-15,L6,Hövel Jopich KG,2016/11/22,1845,2018,New Danielshire,DA-3226-33590,Macedo Faria e Filhos,1
FD,116,9590.60000,XC-7,L6,Gutknecht Stiftung & Co. KG,"10/04/2019, 00:00:00",1846,2022,Naila,KA-7600-58132,Gutknecht Stiftung & Co. KG,heavy
FA,87,12530.40000,XC-7,L3,"Gibbs, Scott and Moore",2016-02-19,1847,2021,Port Alanside,WW-4257-07820,Faria,heavy
FD,14,6035.30000,APU-12,L5,James PLC,"06/24/2015, 00:00:00",1848,2023,Moniqueside,WR-2142-56542,Trevino-Turner,light
FE,111,10751.70000,XC-7,L6,Christoph GmbH,2024-06-07,1849,2021,Schleiz,BA-0029-68796,Allen-Ferguson,H
FD,15,9849.30000,APU-15,L4,Trevino-Turner,2015-05-30,1850,2022,Naila,AM-0563-05011,Trevino-Turner,L
FD,91,10219.60000,XC-7,L4,"Henson, Walker and Pruitt","04/20/2020, 00:00:00",1851,2022,Gifhorn,RI-8334-50002,Amorim,N
FB,16,23185.10000,APU-12,L1,"Rivers, Welch and Hood",2017-01-01,1852,2018,Caldas da Rainha,NF-8117-50436,"Becker, Sanchez and Crawford",light
FA,110,11484.80000,XC-7,L1,Huhn KGaA,"04/13/2020, 00:00:00",1853,2021,Biedenkopf,ME-9273-85767,Pinto Gaspar S.A.,3
FA,26,7243.00000,APU-12,L1,"Henson, Walker and Pruitt",2015-09-22,1854,2022,Port Alanside,UO-6318-54109,Trevino-Turner,L
FC,72,21780.20000,APU-15,L4,"Rivers, Welch and Hood",2016-11-04,1855,2018,Harrisbury,SB-7830-49511,Pinto Gaspar S.A.,med
FA,16,3655.50000,APU-20,L6,Walker Ltd,"12/11/2020, 00:00:00",1856,2023,Chaves,LM-5357-03225,Reinhardt,L
FD,96,7578.30000,APU-12,L4,"Hernandez, Malone and Smith",2017-06-07,1857,2022,Harrisbury,XQ-2224-90382,Gutknecht Stiftung & Co. KG,heavy
FE,15,7067.50000,XC-7,L6,Rogner KG,2017-08-30,1858,2022,Amarante,UM-5672-81218,Faria,3
FC,16,13601.20000,APU-12,L3,"Rivers, Welch and Hood",2020-08-26,1859,2021,Genthin,KS-5060-75814,Johnson-Garrett,heavy
FE,40,16459.80000,XC-7,L4,Heinrich,"03/25/2018, 00:00:00",1860,2020,Tondela,LQ-8034-25253,"Gibbs, Scott and Moore",L
FB,103,13335.50000,APU-15,L4,Heinrich,"11/19/2020, 00:00:00",1861,2021,Chaves,LE-2351-24215,"Moore, Kennedy and Berger",normal
FA,109,21919.90000,APU-20,L5,Christoph GmbH,2015-10-13,1862,2018,Caldas da Rainha,SY-2673-81428,Amorim,heavy
FD,37,,APU-12,L4,Faria,29 Oct 2017,1863,2022,Póvoa de Santa Iria,GA-5253-56981,"Gibbs, Scott and Moore",L
FA,62,9518.60000,XC-7,L4,Hövel Jopich KG,2020/07/14,1864,2022,Bruchsal,CN-6874-86624,Macedo Faria e Filhos,N
FE,55,17823.50000,APU-12,L6,Trevino-Turner,09 Oct 2018,1865,2019,Torres Vedras,BC-8371-26034,Christoph GmbH,normal
FE,80,19379.10000,APU-15,L6,Gutknecht Stiftung & Co. KG,"04/18/2020, 00:00:00",1866,2019,Fiães,KK-9801-94910,"Carter, Kim and Allen",heavy
FD,116,8090.00000,APU-20,L4,Macedo Faria e Filhos,07 May 2022,1867,2022,Ochsenfurt,XN-9512-43426,Kraushaar GbR,med
FC,22,7598.80000,APU-15,L5,Reinhardt,"03/17/2023, 00:00:00",1868,2022,Leeberg,DV-6784-99562,Reinhardt,N
FA,40,18077.90000,XC-7,L6,Gutknecht Stiftung & Co. KG,"12/11/2020, 00:00:00",1869,2019,Loulé,YV-0814-11098,Trevino-Turner,light
FD,51,18776.70000,XC-7,L1,Hövel Jopich KG,"04/03/2023, 00:00:00",1870,2019,Angelashire,WD-4422-70192,"Gibbs, Scott and Moore",1
FB,77,10351.80000,APU-12,L4,Gutknecht Stiftung & Co. KG,28 Jun 2021,1871,2022,Cartaxo,MA-4531-65081,"Gibbs, Scott and Moore",2
FC,17,20380.20000,APU-15,L6,Roy and Sons,2020-04-24,1872,2019,Oranienburg,XW-4206-30805,Schenk GmbH,3
FE,50,5459.50000,APU-20,L5,Zobel,"03/04/2022, 00:00:00",1873,2023,New Danielshire,OC-1218-14749,Ribeiro,med
FA,45,11791.60000,APU-12,L5,Christoph GmbH,2016-03-18,1874,2021,Gomezberg,MZ-1843-47957,Hövel Jopich KG,2
FC,87,,XC-7,L4,Hofmann Bender GmbH,2021-11-30,1875,2021,Port Alanside,SC-1283-51622,Rogner KG,3
FD,85,6450.50000,APU-20,L3,Gutknecht Stiftung & Co. KG,"09/03/2023, 00:00:00",1876,2023,Póvoa de Santa Iria,JT-6679-78581,Pinho Lopes Lda.,heavy
FD,98,5550.60000,XC-7,L2,Rädel Löwer AG,2018/02/28,1877,2023,Klötze,DH-0021-99302,"Becker, Sanchez and Crawford",med
FB,71,5165.90000,APU-12,L6,Silva,2022-05-01,1878,2023,Chaves,QS-0781-34820,Pinto Gaspar S.A.,2
FB,103,16371.50000,XC-7,L4,Faria,2020/05/15,1879,2020,Caldas da Rainha,GZ-0911-48557,Roy and Sons,3
FC,43,11472.80000,APU-12,L4,Ribeiro,"12/01/2018, 00:00:00",1880,2021,São João da Madeira,LG-5115-73058,Trevino-Turner,3
FC,35,8891.60000,APU-12,L2,"Henson, Walker and Pruitt",26 Oct 2018,1881,2022,Angermünde,WT-9980-96260,Ribeiro,1
FA,90,20126.40000,APU-12,L5,Huhn KGaA,2024/06/17,1882,2019,Gifhorn,ZJ-9874-01306,"Moore, Kennedy and Berger",H
FC,78,5122.50000,XC-7,L4,"Moore, Kennedy and Berger",2018-10-01,1883,2023,Bad Freienwalde,FW-6798-29202,Pinto Gaspar S.A.,normal
FE,30,6205.60000,APU-20,L3,James PLC,"06/27/2016, 00:00:00",1884,2023,Angermünde,DP-0230-07756,Amorim,L
FB,9,5496.50000,APU-12,L1,Pinho Lopes Lda.,2016/02/25,1885,2023,Macedo de Cavaleiros,ZL-0168-58611,Huhn KGaA, light 
FE,31,9965.10000,XC-7,L1,Schenk GmbH,05 Nov 2016,1886,2022,Oranienburg,QN-5086-22908,Mangold GbR,1
FA,0,29767.90000,APU-15,L4,"Carter, Kim and Allen",2024/10/07,1887,2016,Johnfort,IJ-4207-53970,Huhn KGaA,heavy
FE,3,26380.70000,APU-20,L6,Leal Freitas S/A,2024/03/03,1888,2017,Quarteira,VR-6081-61104,Stroh, H 
